treatment,run_id,problem,uses_cohorts,solution_found,solution_length,update_found,program
PROBLEM_median__TESTS_STATIC_COHORTS,2000,median,1,True,51,820,"[TestMemNEqu(1111010001101000,0000011011011111,0001101000111100),TestNumLessTEqu(0011010001010000,0111011100101011,1110010111001111),SubmitNum(0110011011110001,0111010000111100,0100110001011001),While(0011101000111010,0011101101110101,1001100100010101),LoadNum2(1101011000111100,0100011010100000,1001111111010111),SwapMem(1101001001101111,0101011000101111,0111111111100101),Not(1001111100111110,0010110110101101,1101101110000101),VecGetBack(0001110110110011,1100101101000011,0100100011010100),TestMemNEqu(0011011111101100,0011011011010001,0000010101010010),TestNumGreaterTEqu(0110101100000001,1010010100111110,0100100101100101),VecOccurrencesOf(0100001111000001,1010010111000001,0001101001001011),CommitGlobal(1010101111001100,1010011000010011,0010011011001011),SubmitNum(0100000001110111,1110011111100010,1010111001101101),If(0100110001011001,0111111111011010,0011011110000101),SwapMem(1010111110010111,1010101010111101,1100010100110101),LoadNum1(1000010011011010,1111001011110011,1110010100001100),TestNumGreaterTEqu(1001100011101000,1011111011100100,1111010111010110),TestNumNEqu(1000110011011110,0101011110101100,1100100110011011),Countdown(1001111101111111,0101101101111111,0100000011111010),SubmitNum(0001101100000000,0001001011100011,0111111111010000),Close(1100101101011110,0001001101011110,1011001111011100),Add(1111000000001010,0000101101001001,0110100101111010),LoadNum3(1010001101011101,1001010000000010,1000100001001111),MakeVector(1001010011110001,1000001011011101,0001110101110100),TestNumGreater(1101000010011000,0010000101011101,1101111111101010),VecGetFront(1100000000110101,0100011000010101,1010100011011000),SubmitNum(1000111000101001,0010000101101110,0101011000011000),LoadNum2(1101000001111001,1100001100011101,0001110011001010),Mult(1111011001111011,0001111101000100,1011100010101001),TestNumLessTEqu(0101000011111001,1000101001101010,1110001110111111),TestNumNEqu(0100001100000000,1011101011000110,0111011001011101),Countdown(1100011111110101,0100111110100100,1001110011011111),CommitGlobal(0110001111010001,1010010111000001,0010101001001011),CommitGlobal(1011100111001100,1010010000010011,0000011011001010),PullGlobal(0101000011010010,1100010111011111,0010110000010011),SubmitNum(0100100001110111,1110010111100000,1010111001101111),VecPop(0101110001011000,0111111011011100,0011011110010100),SwapMem(1010111110010011,1010101010111101,0100010100110101),LoadNum1(1000010011011010,1111001111111011,0110110100001100),TestNumGreaterTEqu(1011100010101001,1001111011101110,1111110111000110),Mod(1000110110011110,0101011110101100,0100100111001011),Countdown(1101111101111111,0101100101111111,0100000011111010),SubmitNum(0001101100000001,0001001011100011,0111111111010000),Close(1100101101011111,0001001101011110,1011001111011100),LoadNum3(0110001100011111,0001010011000010,1000100000001101),MakeVector(1000010011111001,1001001011011101,0011110101110100),Input(1101000010011001,0011100101011101,1001111111101010),SubmitNum(1000111000101001,0010000101101010,0000011000010000),LoadNum3(1001010001111000,1000001101111100,0001111011101010),Mult(1111011001111111,0001111111000100,1011000010101000),TestNumLessTEqu(0101000011111011,1001001001101010,1010001110111110)]"
PROBLEM_median__TESTS_STATIC_COHORTS,2001,median,1,True,21,3610,"[LoadNum2(0000000110111100,0110111001111001,1101011000011010),SubmitNum(0100001000111011,1010010110000011,1110100010001010),VecGet(0010000001100001,1010101010010001,0100000010001000),TestNumLess(0000010011101111,1111111111111111,1011000100010100),LoadNum3(0010100111100110,1110011010101010,1101100001011101),Countdown(0101000101000110,1111100000000000,0010001010010000),Close(1010001100101101,1000110101101001,0000101101111000),TestNumLess(0010000100000101,1111111001110010,1101110101100000),Countdown(0101000001010111,1000111010101000,1110101101101000),SwapMem(1110000101111110,0010001110111001,0110011010010001),Close(1101010110011111,0100000001110010,1101110001101111),VecSwapIfLess(1011010100011110,0011110101111001,1010010111000111),TestNumLessTEqu(0101100011110011,0011001000101101,0101100101000101),Countdown(1001010101010010,1100001100000011,0011000000010100),LoadNum2(0011110100110010,0000010100101011,1110100101010111),LoadNum2(0100110110111011,1001011001001100,1100000110000100),VecGetBack(0101101111010001,0110000100010001,0110100101101101),SubmitNum(1000011111011111,1110100010001010,0110001011001011),VecOccurrencesOf(1000100110101000,1001100100000000,1101000110010011),Close(1011011110010000,1111110100001111,0010110010010101),Routine(1010110111110110,1101100000100111,1110010011000010)]"
PROBLEM_median__TESTS_STATIC_COHORTS,2002,median,1,True,12,2353,"[TestNumGreater(0101100100010101,1101001101111110,1000101111011100),TestNumGreater(0001001100101000,0111011001010101,0001111010000000),TestNumGreater(0001011000110010,1110110100011111,0000110000111100),TestNumGreaterTEqu(1000001101001001,1110100110011011,0011100100010110),Div(1011001000110110,0000011110101100,1000110011010001),SubmitNum(1011111111010010,0001000011000110,0000101010111001),IfNot(0001100110011100,0111001111001101,1010001000100001),LoadNum3(1011111001111111,0001011011110101,1111011111011110),TestNumEqu(0101100100100110,0100111110000011,0100100010001000),SubmitNum(1001010101110000,0110011010101011,1100101011011100),IfNot(1001000110001111,0001110010110100,1001110100110110),SubmitNum(1011010011111011,1111011010010010,0101100000111111)]"
PROBLEM_median__TESTS_STATIC_COHORTS,2003,median,1,True,17,692,"[Routine(0011110000111000,1011001011011011,1001111100001001),Close(1111011010101100,0100001101010111,1100100010100011),VecPop(1001110001001100,1011100100110111,1101111010110010),If(0011001101101011,1001001010111011,0010100011100011),Routine(1000110100101101,1010101010000001,1100100010001111),ModuleDef(1001011000110101,1111100110001011,1010000001100000),IfNot(1111000000110100,0001110111011001,1001000000100010),TestNumLess(1110100001111111,0101010101111101,0011011110110101),SubmitNum(1001110111111100,1101101100011111,1000101111001000),Add(1111011111101100,0010011000011000,1110110111100001),LoadNum3(0110111111001010,1010001101101011,0000011000101111),MakeVector(1011111100101100,0011101100001010,0100000101101111),TestNumGreaterTEqu(1100010010101110,1111101111111100,0000001100100110),Countdown(0011001010111101,0110110100010111,0000000010111010),Dec(0000010001010101,1101011001010100,0010101100001000),VecGetBack(0011010001100100,1111100000011100,0000010100101010),LoadNum2(1111001011011101,1010000111111001,1110011010010010)]"
PROBLEM_median__TESTS_STATIC_COHORTS,2004,median,1,True,17,2121,"[Close(0011111110000011,0100100010101111,1010000101110010),SubmitNum(0001001101100100,0001100101000001,1111001001001101),TestNumLess(0100001101111101,1111111111101001,0101100100010111),LoadNum2(0011111010010111,1101100001010100,1101000000010001),Close(1011000100100000,1001000100111101,0001111000000111),If(0111110100000111,1111110001100001,1011010111011110),Sub(0001110011010001,0011110110100100,0100001100010011),LoadNum3(0111110111010010,1100010000000001,0111111001001101),Close(1011111011001111,1000101100000001,1000110010100111),TestNumLessTEqu(0011100000100110,1010100011000010,1001010000010110),While(1101011100011100,1011100001010010,1010111111100011),Add(1011110111001100,1000100101010100,1100000100111100),LoadNum1(1001100011010111,0111101000010100,1100101101111110),LoadNum3(0111111001111010,1010110000110110,0110010001110100),SubmitNum(1010100111010010,1101000110111001,0101101101111110),Foreach(0100001101111111,0000110010101111,0111101110000001),Dec(1110011101001100,0101011110010001,0101100000101100)]"
PROBLEM_median__TESTS_STATIC_COHORTS,2005,median,1,True,15,1497,"[TestNumEqu(0010111111100000,0010001111011111,1011010110111110),MakeVector(1101000000010000,0001101000100101,1010111100001011),LoadNum1(0010001111110011,0010101110011100,0000100010001010),VecSwapIfLess(0100001000111100,1000100001111010,1101110110101100),VecGetFront(1111010001011100,1011101111101110,0001101011001111),TestNumLessTEqu(0101111101110011,0011010110110110,0111001010100011),SubmitNum(0101111111010110,0111101010011101,0101101101000101),Foreach(1000010110011100,1110111010010001,0010001110000101),While(0101001100011011,0100011101011010,1110000100101011),MakeVector(1100001001100000,1110001101000001,0001001100111011),Routine(0001001101100110,1001111011000111,1000111100101111),Close(0011101111101100,0000011111001001,1110011010110101),Foreach(1001110100000000,0101110100001010,1111001011011010),TestNumLessTEqu(0110001110001110,0111101100100101,0111001101011010),LoadNum1(0010010111010000,1110101000100111,1110010101111111)]"
PROBLEM_median__TESTS_STATIC_COHORTS,2006,median,1,True,8,682,"[MakeVector(1111100111010110,0010100110110010,0100100000110010),TestNumLess(0110011100111010,0100100111000100,1101101011110011),TestNumEqu(0001110011001010,1011110111100111,1000100111100000),VecSwapIfLess(1100111111101011,1010100100010000,1101111111111011),VecReverse(1001101000010110,0101010010100001,1111100010101101),VecSwapIfLess(1000110111101001,0010110110011000,1101100101111011),VecGet(1100111111011000,1011111111000011,0010111011101010),SubmitNum(1011110101010010,1000111101110000,0011110011001010)]"
PROBLEM_median__TESTS_STATIC_COHORTS,2007,median,1,True,27,1877,"[VecGetBack(0110100101101010,0100000010110111,1001100001111111),LoadNum1(1010010100110100,0011111010001011,1110000001001111),TestNumGreater(1010010100110010,1111011111110011,0000111100001001),Mod(0111010101010000,1010110111001000,0000011011100011),CommitGlobal(1101000100101001,1101001010000100,1110011100011100),Close(1110011010010011,1100010110101001,0110101110111101),TestMemEqu(0111000101001010,1010010011001010,0111100100111000),Inc(1101001100001110,1101001001011100,1010110110001100),VecSwapIfLess(0000011010100111,1111000110000111,0110111011001001),LoadNum1(0110100101110110,0101010000000011,0100111110111110),SubmitNum(0011110000111001,1001111100111011,1010100000111100),MakeVector(0001001111011111,1110100101001110,1111101100011001),Dec(1111111011001010,1101011000001101,1110101110011011),VecSwapIfLess(1100111011000111,0000100000011101,0110110011000101),IfNot(1000110110001110,0101001110110101,1101000010000010),SubmitNum(0100010011001101,0110010000001101,1100001101101010),TestNumGreater(1110111111110100,0111110001011110,0100110100000011),TestNumGreaterTEqu(1010001111111011,0100010101011011,1001110011010011),MakeVector(0001101001100001,0100000111100000,0011011111111100),Close(1011100001101011,0100001000000110,1101100100000111),LoadNum1(1101111010100011,0011101001111010,0001011011001100),Sub(0100000110010101,0110100010011000,0000010110110110),IfNot(0011110011101000,1111110011001010,1100101110010100),MakeVector(1000100011011101,1001011110110000,0111110110110110),LoadNum1(1011001011101001,0100100010011011,0101011101101100),SubmitNum(1011011001100011,1011110100010100,0000111111100011),Routine(1101011111010111,0111000011111000,0010011110010010)]"
PROBLEM_median__TESTS_STATIC_COHORTS,2008,median,1,True,25,3375,"[TestNumLess(0000001100111000,0100101111111110,0000111110110001),VecRemove(0000001111001001,1110101011010011,1001101011111000),VecRemove(1111011010110010,1100111100001110,1100000101101011),Sub(1110101101001000,1111011011101000,0101001111001010),LoadNum3(0011000101101001,0110001001010011,1000011000000011),TestMemEqu(0100100001101011,0001000111111101,0001100011001110),CopyMem(0110111110110110,0001000000111110,1110101001000111),VecGetBack(1110000110001000,1110101001100111,1000000010111000),LoadNum1(1100101000110000,0100101100101010,0101100001011110),VecReplaceAll(1010011010110000,1000101000011010,1010111100101100),VecGet(1000111010110011,1000101111001101,0100011110000010),SubmitNum(1011111111111011,1100101010101010,1001011010110111),Countdown(0000000000100010,1000111011100101,1011001110101001),Sub(0110100011100010,1110000111110010,1001100000011001),Add(0001101100000111,1001101010000000,0011100000111011),Add(1101001101100110,1101101110001110,0100111111001011),SwapMem(1001111111101111,1001110100010101,1001000001100101),Routine(1001001100110110,1010000110100001,1100010001110100),SubmitNum(0101001101000001,0110111111011110,0011101111100001),Close(1010001111010111,1110010011101101,0110000101010111),LoadNum3(1101011111111010,0101100110001100,0110111101101000),TestNumLessTEqu(1000110000000010,0100010001010001,1001100011011010),If(1001010110011000,1001100111000010,0001111100110011),Div(0100110001011101,0001000110001000,0111001110011011),Routine(1011101100111111,1000001001010100,0001001001010000)]"
PROBLEM_median__TESTS_STATIC_COHORTS,2009,median,1,True,13,197,"[IfNot(1010010001101110,0101010110100111,1000101101001111),Sub(1011111101100010,0111001110101000,1001111101001110),SubmitNum(0011000001101010,1011111001100011,0100100000001101),Add(0010000011100000,0101101101100011,0011100111001000),TestNumLessTEqu(0001110110011101,0001010000110101,1100000101000110),TestNumLess(1010000011010101,0100111010001011,1010010010000101),If(1000101111001011,0001111110000110,0101011110101010),TestNumGreater(0010110010011100,0000111110100110,1010010011000101),LoadNum1(0011000000110010,1101101100100011,1011000111001010),Routine(0000100110010000,0101111001100110,0010000011100100),Close(1001101100100000,0111110110111111,0101110100000110),Add(0111100101010010,0000110111110111,0000101110110000),Routine(0000100110110100,0000111001100110,0110011011101101)]"
PROBLEM_median__TESTS_STATIC_COHORTS,2010,median,1,True,19,1831,"[TestNumLess(1110101110011011,0101100000011101,0010100000111110),MakeVector(1000101101011010,1000101110110101,1001000010000011),VecSet(0000000101001011,0100000011111010,1010011011111100),SubmitNum(1100010111110111,1001010001000000,1011001110101011),Close(0101000001011001,0011011101110010,1001111010011000),VecGet(1110001001100000,0101100101111001,0010100111001100),LoadNum1(1010010000000011,1100001100001011,0101011010011000),LoadNum2(0011111010111010,1111101001101011,1100100101110000),While(0101000011111001,1101001111110100,1110010000101011),LoadNum3(0110110111011100,0001111101111011,0101010001110101),If(0000000111101001,1011000010010110,0011010110101011),LoadNum1(1111110100011011,0100110101001101,0110101110101001),Close(0011000001101111,0111111001011000,0010010000101110),TestNumGreaterTEqu(1110010111110000,1110011101111101,1001100010011110),Routine(0011100100110001,0100000001101110,1100000011101100),Close(0101100101000100,0100001000111111,0111010010101111),LoadNum3(1101010001000111,1011001010000010,0111001101011100),TestNumLess(0110110101100100,0001001000111111,0110110101111001),Routine(0011100011010000,1111000100100001,1100110011010010)]"
PROBLEM_median__TESTS_STATIC_FULL,2011,median,0,True,11,2176,"[TestNumLess(1010011101001111,1101010010101101,1011111100111101),TestMemNEqu(1010011110110111,1101110111110000,0101001001111001),LoadNum2(1110111010110110,1011010011011011,0001001100011001),SwapMem(1011000100110000,0100110111100110,0000010011110000),Countdown(1101011001101011,1111110100000000,0010000000000010),Routine(0110000010101000,0110111111010011,1000101110111000),ModuleDef(0101010100110100,0110101101100001,0100010001001010),Sub(0111000101100101,0100111111111011,1000011101000111),TestNumLess(1111100101111010,0011101000100000,1110000110000101),LoadNum1(0101011101001110,1101000010110110,1100110111011000),SubmitNum(1110111110011101,1011101101011111,1011101100101111)]"
PROBLEM_median__TESTS_STATIC_FULL,2012,median,0,False,NONE,NONE,"NONE"
PROBLEM_median__TESTS_STATIC_FULL,2013,median,0,True,18,6327,"[SubmitNum(1101110111111000,0000111000010011,0101010011100001),Foreach(0011101000111011,1100001011011011,1100011001110000),Floor(1001101100000111,1011001000101111,0111001110011100),Close(1010100010011000,1101111111101111,1001100001010000),TestNumLess(0100111001111111,0001010101111110,1101101011011001),LoadNum1(1100010111100111,0001111100010110,0110110011000011),TestNumGreater(0000101100111110,1110011010101000,1111010011100111),LoadNum3(0010110001001110,0011000010000111,0010101010000100),Dec(0000101110011001,0001110001110110,0110001011111100),While(1000111110011001,1101011001100011,1101000001110010),MakeVector(0000111011001101,1001001001001000,0111011010101100),VecGet(1011100001111101,1110111111111111,1111111101111000),Routine(1101100010100011,1010100110010110,0000010000010111),Close(0011110011001011,1111101010100101,1001100100111001),LoadNum2(1110111110100110,1100111110001111,0010111010111111),LoadNum3(0111100100010111,1001100100011010,0110001111110001),Sub(0010110000110100,0010111100110001,0000001110001101),Routine(0111111101000111,1010110101001011,1101110000000111)]"
PROBLEM_median__TESTS_STATIC_FULL,2014,median,0,False,NONE,NONE,"NONE"
PROBLEM_median__TESTS_STATIC_FULL,2015,median,0,False,NONE,NONE,"NONE"
PROBLEM_median__TESTS_STATIC_FULL,2016,median,0,True,16,6194,"[Close(0101110000101010,0001110011100111,1100010001100101),MakeVector(0001000000110011,1101111101101000,1110111001100101),Close(1011111101101000,0000010101000001,0100101011000001),SubmitNum(1110100100111001,0100101101100101,0101010000111111),LoadNum2(0111100001001001,1010000010000110,1100001000010010),TestNumGreater(0011001110011011,0111110100110110,1000110011100110),TestNumLessTEqu(0111110101111111,0111110101101001,0110011110010001),TestNumGreater(0011101100000011,0110110101111001,0100001011000101),TestMemEqu(0111111010001001,1001000111000111,1010100100000001),Mod(0111110001110000,1001110010001101,1010100001000111),SubmitNum(0011000010110100,1100110011111100,1101011110010010),LoadNum1(1100101100000110,1010000000000100,1101011010010111),Foreach(0011100010010100,0011101011101010,0111111100100111),Sub(1100011110000101,1100001111001011,0011110111111111),IfNot(1111010111110100,1010011000011010,0111111101010000),SubmitNum(0110101110001111,0100000010100011,0111001101001110)]"
PROBLEM_median__TESTS_STATIC_FULL,2017,median,0,True,9,73,"[SubmitNum(0110011101100010,0111101111011011,0001010110100000),TestNumGreaterTEqu(0011100100011011,1110110101111100,1010111000111101),LoadNum3(0111100001101110,0111001101101011,1011001011010000),LoadNum2(0111000110010010,1101110110001001,1110110001111000),TestNumGreaterTEqu(0011100000011010,1110110101101100,0010111000111101),TestMemNEqu(0001101110000111,0011111001010100,0000110000101101),If(1000110110000111,1001110000111000,0111001011001101),Routine(1011001110001000,1101000111001110,0101000011101100),SubmitNum(1101110111100100,0111001111001011,0001001010101100)]"
PROBLEM_median__TESTS_STATIC_FULL,2018,median,0,True,14,1173,"[SwapMem(1100111101100001,1001001101010110,1010110110000001),LoadNum2(0111110110001011,1001110101101010,0010100100111011),LoadNum1(1100010100101010,0011101110000110,1111001011001011),Close(1010100111000101,1001111000100001,1001011000110001),CommitGlobal(0101010010001001,1101110001100110,1110011111001000),TestNumLessTEqu(1100000111101010,0111011001110010,0101011000010000),TestNumGreaterTEqu(0111110100000011,1000011000110110,1000000001001001),TestNumLess(0001000001100010,0110100111010100,0100111100100111),LoadNum1(0100011111001011,1000001011011100,1100000011010110),SubmitNum(0111101111000110,1011111000110101,0110011001001111),TestMemEqu(1001011010101000,0101010111011011,1100011101010101),Countdown(0010000111010100,0100101001110100,1100110100010101),SubmitNum(1011101011001010,1101110010111100,0010110001010111),Add(0100000100010010,0000011000110110,0111001110011110)]"
PROBLEM_median__TESTS_STATIC_FULL,2019,median,0,True,24,5026,"[Close(1100111000011010,0100001011110001,0111001100100010),Inc(1010011010100101,0100011110011100,0110001000101000),SubmitNum(0101000100100011,1001111110011101,0001101110101110),Countdown(1010010000101110,1011101111000000,0001101101100111),MakeVector(1100010110001101,1110100100101011,0110000111010001),Foreach(1111101000100000,1001101101100000,1011011010111001),LoadNum3(1101000011111011,0111110111000110,1110011101000000),TestNumLessTEqu(0001110011100100,1010110101001001,1000010000100010),LoadNum2(1110000100000100,0101110101000101,1111100010011111),Foreach(0101101110100111,1100101110010010,0110111110110100),VecGetBack(1000011111110100,0010110111001010,0011010111100111),TestNumLess(0110010010101101,0010001110010001,1111100011101110),Mult(0010001110111000,1101100100110111,0010010111010010),Countdown(1110111011001100,1011100100000010,1011001110001010),TestMemNEqu(1110110011111000,0111001110001100,1110100010010111),SubmitNum(0010000100110101,0111011111101011,0111100111101010),TestNumLessTEqu(0110001110100100,0100100011001110,1010111010011000),SubmitNum(1011010111000101,0100110010101010,1110011101111101),Close(1001111110010000,1101010010001010,1101001011000000),LoadNum1(0011000101110110,1011111010100101,1011001000110010),TestNumLessTEqu(1100100010101110,0001001101111000,1100111101100101),If(1101011011111111,0010001101100110,0101011111100010),While(0110010010011111,1101001110101100,0000100011101101),SubmitNum(0010010011110010,0110010000110101,1111101100011000)]"
PROBLEM_median__TESTS_STATIC_FULL,2020,median,0,True,8,5878,"[MakeVector(0111101111011010,0110001100111011,1011110100100000),TestNumGreater(0010101110111010,1101010111001000,0000100001010111),Foreach(0101101110010011,1001101101110100,0011110110010011),TestNumEqu(1011100001101000,0010000011110010,0111111110111110),VecSwapIfLess(1101000001000110,0100000111111111,1110111011111100),VecGet(0000101110100101,1100101000011100,0100000011000100),SubmitNum(0011010101101101,1111001101001101,1011010110011010),VecRemove(0101011100000011,0010100000101101,1011100110000111)]"
PROBLEM_median__TESTS_STATIC_FULL,2021,median,0,True,19,2182,"[Add(0011100011100011,0000011100001111,1010001100100010),ModuleDef(0111010100011111,1100010110011100,1001000011111011),LoadNum2(1100010101110100,1111100101101000,0101010101111010),SubmitNum(1011001010110011,0100101001100110,0111100100100011),VecIndexOf(1100001000101100,0000000000100110,0010101001010100),MakeVector(1000001010100011,0001111001000110,1100110010000010),IsNum(1011110111111110,1011110010110110,1110110011001110),IfNot(0000000010011110,1110101111000100,1110011101000111),While(1101111011010111,0001110111101111,0111111001010001),VecIndexOf(0001011000010000,1111011100100011,0010000110111110),Routine(1001001001110001,0110101101110101,0011110101111111),LoadNum1(1111110011011111,0010011011010111,1010100011110011),TestNumLessTEqu(0011000111100110,1111111001101110,0000011001001011),TestNumGreater(1010101011010100,0010001100001100,0011110011010111),TestNumGreater(0100011101110101,0010001110110011,0101110110111110),LoadNum2(0010100000011010,1010110010101000,0111111001011100),LoadNum1(0100111100011010,0100000011000111,1000101000011101),Countdown(1001100011000111,1111111100010101,0100010111001000),Dec(1111111100000011,1001100111000011,0000111001100011)]"
PROBLEM_median__TESTS_STATIC_FULL,2022,median,0,False,NONE,NONE,"NONE"
PROBLEM_median__TESTS_STATIC_FULL,2023,median,0,True,16,6287,"[Close(0111110011011100,0100001100111011,1110111010110011),SubmitNum(0000001100100001,1111010111001100,1001000000001000),Close(0111110000011101,1101001101010010,1110010110011110),LoadNum3(0110101100111110,1100000100100001,0001001111011001),Not(1010111110001100,0000011100111110,0101000000110111),Countdown(1010000011111000,0000111011101100,0100100111101111),Routine(0010101110110010,0101001101010100,0100111011100101),ModuleDef(0110110111011001,1010110011000011,0010110010010110),TestNumGreater(1011111011001111,0111010111000111,0010001110101100),LoadNum2(0100101101100101,0110110011001110,1001011001101110),TestNumGreater(0011100000111000,0100000100100001,0111111000111100),TestNumEqu(1010110111110001,1110111011100100,0100000011110111),SubmitNum(0101100101010100,0111111100011110,0011011110100001),LoadNum1(0101101001010111,0001001110110010,1100001110010101),If(0000011000000100,0100001101110000,0000011110001100),While(0100000111111110,0011100001010000,1111010110010100)]"
PROBLEM_median__TESTS_STATIC_FULL,2024,median,0,True,9,1415,"[TestNumGreaterTEqu(1111110111001010,0000001110110011,1011100000000001),LoadNum1(1110110010000100,1110101000011110,0111101001000011),TestNumLess(1010010011100100,0100010000000000,0111101000001111),TestNumNEqu(1011100110011100,1111010000000110,1001110000111000),SubmitNum(1111001111101111,1101101010100101,1001011000100101),LoadNum2(1111111010001101,0111110001000100,1000110111001101),If(1010100101011010,1101111001000000,0100011111110000),Routine(0001110101101110,1101000000110111,1010100010001111),SubmitNum(0111000110111000,1000000100010110,0001011110001110)]"
PROBLEM_median__TESTS_STATIC_FULL,2025,median,0,True,12,3132,"[VecOccurrencesOf(0110000111100001,0111010010000100,0111101011101100),VecSet(0110011011010011,0001100110100111,0011111000110010),VecSwapIfLess(0011011000100010,0011111001001011,0000011010000110),VecGetFront(0100101001001111,0011100100101010,0110000110110110),SubmitNum(1001001100101111,0111100110000010,1011101001001000),ModuleDef(0111011110110101,0001111111110100,1010010100110000),TestNumGreater(1111011110001110,1111011101010100,0110000100111001),MakeVector(1111011110110100,1100000000101010,1110110100111110),VecGet(0100000011001110,1010000001101010,0101010010010110),Not(0111110110100011,1101010000001111,0110000011011111),TestNumGreaterTEqu(0001001111111010,0101110001001110,0101011001010100),MakeVector(1110010011110000,0101101010101001,0000101010000100)]"
PROBLEM_median__TESTS_STATIC_FULL,2026,median,0,True,21,2670,"[Add(1000000001101001,0010010011010100,0000100100001110),Add(0101110011100001,1000111001011011,0011100100001000),TestNumGreater(0011100100011000,1101110110110110,1011110101101101),SubmitNum(1111101001010001,0011100011101010,0010110001111111),While(0011001110111110,0110010011100011,1101011100011110),VecAppend(1111101000111100,0110000011010111,1100111100000111),SubmitNum(0000010001001110,0110000101000000,0001010110101010),LoadNum1(0111010000101000,1010111111010101,0010010010100000),If(1101101110101010,0111100111011010,0010111100001101),LoadNum1(1000000110101000,0101101001011010,0000000110001011),LoadNum2(0110101000111000,1001110001010101,1011001110000101),SubmitNum(0001110110011100,0111011111100111,0000101001011010),Close(1001111011000010,1010111011011100,1000100000110011),LoadNum3(1101011100111101,1000011011001011,0101111001110101),TestNumGreaterTEqu(1011111110110001,0000110110111001,0111010101010010),Countdown(0011110100010111,0111001101110111,0011111111010000),TestNumLess(0111100000001001,1111001000111000,0101010111011001),IsNum(1101011001110010,1110100100100111,1010100000110101),CommitGlobal(0000111010001001,0110111101101101,1111100100110111),Not(0011010001011100,0101000011100111,1001011001100111),SubmitNum(0011001110010110,1011010110000110,1010100010100110)]"
PROBLEM_median__TESTS_STATIC_FULL,2027,median,0,True,11,4150,"[TestNumGreaterTEqu(1011001000110101,1110010101010101,1010000000001101),Inc(1000001100000111,1011111100001110,0011100001110110),TestMemEqu(1001001000001111,1100000100100000,1010000010111111),TestNumLess(0000011100010010,1111101111001101,1011000001000111),TestMemEqu(1110000000001110,0010010011111010,0111100001111010),SubmitNum(0001001100000010,1110110111000101,0010011100110011),CopyMem(1010010111011011,0010000101010011,1110110110111011),Sub(0110101100001010,0001101011111101,1010000101000100),While(0011110101101001,1111011010011111,0000011001111100),SwapMem(1100000001010100,0111101111111101,1000110010001000),Routine(1100110011011100,0000010011110010,1000001010011010)]"
PROBLEM_median__TESTS_STATIC_FULL,2028,median,0,False,NONE,NONE,"NONE"
PROBLEM_median__TESTS_STATIC_FULL,2029,median,0,True,14,5503,"[MakeVector(0011101110110001,1000100001110101,0000100000110001),SubmitNum(0110100100000000,0001010010100011,0011110011110110),VecReplaceAll(0110110001010011,1100000000011011,1100100111110100),LoadNum2(0110110111001100,0000110110000011,1101010001111011),TestNumGreater(1011101100111001,1110100111011111,0111000111000000),SubmitNum(1011011100101010,1111100000001100,1110001110001111),While(0011011011010100,1111001110011000,1100110010100011),TestNumGreaterTEqu(0100110011101000,1111011111101111,0001001001010111),SwapMem(1111001011101111,0001101001011010,0001100110100010),Close(1001001101010110,0010111101010011,1111000010000001),Foreach(0011111010111110,1010101110101101,1001001001001111),Close(1011001110100101,0011101111101000,1110110000000001),SwapMem(0101111110111011,0001001100100001,0011111000101110),Routine(1000011101010110,0000001000101011,0111101111001000)]"
PROBLEM_median__TESTS_STATIC_FULL,2030,median,0,True,25,3018,"[TestNumGreaterTEqu(0100010100010010,0111001111111100,0011111110100010),MakeVector(0100000110100000,1111101011110100,0010110011101011),While(0000001000000011,1011000110001011,1101110001010111),Mult(1011111010101000,1110001100110010,0011001001111110),VecOccurrencesOf(0100011100101100,0101111100111000,1001001001111101),Close(1000001101011110,0010000011111101,1000110011100111),SubmitNum(1101011010111110,1011111101110000,0110100110110110),Foreach(1000100010110101,1000010001110001,1110111101111011),Foreach(1101111011111011,0100000110101100,1111011110011110),Close(0100111100110100,0010010100110011,1011010111101001),SubmitNum(0110010001110001,0000101000100100,1101101111011110),VecAppend(1101011001101010,1000110100101000,1101010000000111),MakeVector(0010110101100010,0011111101111110,0101101011110011),Foreach(1010010010010111,1001011001101011,0101010111110011),Close(1110001101010001,1010111101001101,0010000000100011),VecAppend(0100001100110001,1100000011100101,1011111110011111),Close(0111000100011001,1000011100111110,0111001011111110),SubmitNum(1111001010110111,1000000010111010,0010110100010000),LoadNum3(0010111111011011,0011011001100010,0011000110101101),TestNumLess(1010110010011010,0111011111100111,0011110111110000),VecAppend(1100011111011110,1101101001110111,0001100000100111),Countdown(1001100001000011,1100110111000011,1001000011100011),VecPop(0110000001010001,0010100110110000,0111001100001100),Close(1110000110111001,0110011100000100,0000011010011011),Routine(1101011110110110,1111000100110110,0000011110011110)]"
